"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Dinghuibacter"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	2.92927502091612	0	2.55680063901075	0.251927636427233	0.713133742484963	0.440387738858654	0.740652106262282	NA	"prevalence"	235	162
"Elstera"	"Parasite_Exposed"	"Exposed:HistoryLevel_fTwo prior stressors"	"Parasite_ExposedExposed:HistoryLevel_fTwo prior stressors"	3.30620810638762	0.783626990715325	2.13146837629064	0.253289421049483	0.714176838174817	0.442423311283384	0.740708711198426	NA	"abundance"	235	73
"Aurantisolimonas"	"Parasite_Exposed"	"Exposed:HistoryLevel_fTwo prior stressors"	"Parasite_ExposedExposed:HistoryLevel_fTwo prior stressors"	1.07379452279201	0	0.953146369046637	0.259920593274092	0.730011353765906	0.397196904160612	0.727538883858547	NA	"prevalence"	235	180
"Cytophagales Genus"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	-2.75558725192178	-1.06022633665854	1.46760076852051	0.261870899880109	0.732627147913613	0.0404662680470467	0.241773889689522	NA	"abundance"	235	87
"Acinetobacter"	"HistoryLevel_f"	"One prior stressor"	"HistoryLevel_fOne prior stressor"	1.23816962679772	-0.747039128099177	1.71965344111808	0.265674153291924	0.738471036205621	0.460765550856467	0.766590520007327	NA	"abundance"	235	136
"Longivirga"	"Parasite_Exposed"	"Exposed:HistoryLevel_fTwo prior stressors"	"Parasite_ExposedExposed:HistoryLevel_fTwo prior stressors"	-0.495705539419538	0.783626990715325	1.12176037638404	0.270643609060559	0.738471036205621	0.264402091747223	0.592904620842323	NA	"abundance"	235	134
"Pseudomonas"	"Parasite_Exposed"	"Exposed:HistoryLevel_fTwo prior stressors"	"Parasite_ExposedExposed:HistoryLevel_fTwo prior stressors"	-0.430655951701015	0.783626990715325	1.05979453603946	0.269321938416953	0.738471036205621	0.269321938416953	0.592904620842323	NA	"abundance"	235	235
"SH-PL14"	"Parasite_Exposed"	"Exposed:HistoryLevel_fTwo prior stressors"	"Parasite_ExposedExposed:HistoryLevel_fTwo prior stressors"	-0.688574264977189	0.783626990715325	1.28403807029997	0.271052478986947	0.738471036205621	0.468635511608925	0.768007552299399	NA	"abundance"	235	139
"Sutterellaceae Genus"	"Parasite_Exposed"	"Exposed:HistoryLevel_fTwo prior stressors"	"Parasite_ExposedExposed:HistoryLevel_fTwo prior stressors"	2.90342235175778	0.783626990715325	1.82411085498962	0.266533012518414	0.738471036205621	0.462026178274687	0.766590520007327	NA	"abundance"	235	171
"Aquihabitans"	"Parasite_Exposed"	"Exposed:HistoryLevel_fOne prior stressor"	"Parasite_ExposedExposed:HistoryLevel_fOne prior stressor"	0.678833095709348	0	0.619819043770168	0.273423881926028	0.738471036205621	0.472087144644558	0.768007552299399	NA	"prevalence"	235	141
"Cellvibrio"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	-1.5546799645032	0	1.41706534775067	0.272592260341229	0.738471036205621	0.470877980284518	0.768007552299399	NA	"prevalence"	235	178
"Chryseotalea"	"Parasite_Exposed"	"Exposed:HistoryLevel_fTwo prior stressors"	"Parasite_ExposedExposed:HistoryLevel_fTwo prior stressors"	1.27229579938541	0	1.15487450536774	0.270603204506048	0.738471036205621	0.467980314723153	0.768007552299399	NA	"prevalence"	235	139
"Gemmata"	"Parasite_Exposed"	"Exposed:HistoryLevel_fOne prior stressor"	"Parasite_ExposedExposed:HistoryLevel_fOne prior stressor"	-0.649343823315371	0	0.593891091452003	0.274230551692491	0.738471036205621	0.473258707903414	0.768007552299399	NA	"prevalence"	235	116
"Tundrisphaera"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-0.717876855949031	0	0.654650513419336	0.272824903382056	0.738471036205621	0.378352208302238	0.710610746557504	NA	"prevalence"	235	168
"Mycobacterium"	"Parasite_Exposed"	"Exposed:HistoryLevel_fTwo prior stressors"	"Parasite_ExposedExposed:HistoryLevel_fTwo prior stressors"	-0.933408200957472	0.783626990715325	1.53073212981666	0.277220354082089	0.743736696212767	0.477589583446778	0.768296286414383	NA	"abundance"	235	213
"Hyphomicrobiales Incertae Sedis Genus"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	0.0507753140415497	-1.06022633665854	0.988155895951155	0.279626188982664	0.745044678272008	0.481061572400359	0.77053152289235	NA	"abundance"	235	168
"Niveibacterium"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	2.7845270917622	0	2.57632660461628	0.279780338154996	0.745044678272008	0.422508515998593	0.738776694811603	NA	"prevalence"	235	164
